id,company_name
206515,Redfin Corporation
190982,AMC Networks Inc
190984,"Globalstar, Inc"
190988,Medtronic plc
206521,Immuron Limited
191481,Green Plains Partners LP
206530,Atlantic American Corporation
229253,Aegon NV
206531,AltaGas Ltd
191016,Deere & Company
206535,"Rocky Brands, Inc"
191034,"Alnylam Pharmaceuticals, Inc"
206543,"Rent-A-Center, Inc"
242776,Aeva Technologies Inc
206553,Adesto Technologies Corporation
206571,Investar Holding Corporation
191066,Dana Incorporated
206588,BayCom Corp
206592,Issuer Direct Corporation
206598,"Art's-Way Manufacturing Co., Inc"
206600,NGL Energy Partners LP
190987,"Great Southern Bancorp, Inc"
205351,"Advanced Energy Industries, Inc"
191086,Schlumberger Limited
206620,Ituran Location and Control Ltd
206622,ITT Inc
206635,Quest Resource Holding Corporation
206648,Integer Holdings Corporation
190844,"SS&C Technologies Holdings, Inc"
204142,"GlobalSCAPE, Inc"
206670,Azul S.A
206677,New Fortress Energy LLC
190873,STERIS plc
206688,Barnes Group Inc
206693,Booz Allen Hamilton Holding Corporation
239970,Bayer Agriculture
191143,Sinopec Shanghai Petrochemical Company Limited
191303,Henderson Land Development Company Limited
204164,"Chart Industries, Inc"
206705,ASM International NV
191154,Signet Jewelers Limited
204166,Good Times Restaurants Inc
206707,Intellipharmaceutics International Inc
191155,"CryoLife, Inc"
191156,Siemens Aktiengesellschaft
206711,Axalta Coating Systems Ltd
191161,Aflac Incorporated
206712,Inphi Corporation
194393,"Universal Technical Institute, Inc"
206716,"AXT, Inc"
204193,"Profire Energy, Inc"
191169,Aegon N.V
206728,"Arrowhead Pharmaceuticals, Inc"
191174,"Home Bancorp, Inc"
205469,"GAIN Capital Holdings, Inc"
206732,IRadimed Corporation
191195,CGI Inc
205629,"Comfort Systems USA, Inc"
206736,"IF Bancorp, Inc"
204226,"U.S. Global Investors, Inc"
206747,Qumu Corporation
204234,"Green Brick Partners, Inc"
206749,"iRhythm Technologies, Inc"
206751,"Ironwood Pharmaceuticals, Inc"
191218,Deutsche Bank Aktiengesellschaft
206756,Bandwidth Inc
191144,Aegion Corporation
206759,IRSA Propiedades Comerciales S.A
206765,Banner Corporation
191222,Mobile TeleSystems Public Joint Stock Company
210648,Mediobanca Banca di Credito Finanziario S.p.A
204248,The Gorman-Rupp Company
191253,Snap-on Incorporated
191266,Dassault Systemes SE
206813,NuStar Energy L.P
191279,"Leggett & Platt, Incorporated"
206814,National Storage Affiliates Trust
206815,Prothena Corporation plc
206828,"CDK Global, Inc"
191296,Hilton Worldwide Holdings Inc
191299,"ANSYS, Inc"
204267,"Madrigal Pharmaceuticals, Inc"
206856,"Installed Building Products, Inc"
191314,"CNO Financial Group, Inc"
205113,"Echo Global Logistics, Inc"
206858,International Bancshares Corporation
206870,CECO Environmental Corp
206884,"Cypress Environmental Partners, L.P"
208463,Permianville Royalty Trust
206887,"Independent Bank Group, Inc"
206893,"Cracker Barrel Old Country Store, Inc"
191325,Liberty Global plc
206895,Cabot Corporation
206901,"IDACORP, Inc"
206912,"PSB Holdings, Inc"
206913,Coca-Cola European Partners plc
191337,"The Andersons, Inc"
205752,"Five Prime Therapeutics, Inc"
206926,"Intellicheck, Inc"
206946,Compania Cervecerias Unidas S.A
206967,ICON Public Limited Company
191350,"Post Holdings, Inc"
206969,"Atlantic Capital Bancshares, Inc"
206973,"Cogent Communications Holdings, Inc"
191355,The Liberty SiriusXM Group
191357,Renren Inc
195400,State Auto Financial Corporation
191358,"Abiomed, Inc"
206993,CSI Compressco LP
191277,"Autodesk, Inc"
207001,"AnaptysBio, Inc"
207754,Zhen Ding Technology Holding Limited
207006,"Acadia Healthcare Company, Inc"
191293,"Anthem, Inc"
195399,Sunlands Technology Group
207012,Ambow Education Holding Ltd
190925,McKesson Corporation
191361,Hamilton Lane Incorporated
204431,Magal Security Systems Ltd
207022,Independent Bank Corporation
191362,"Rockwell Automation, Inc"
207037,REGENXBIO Inc
238010,InterGlobe Aviation Limited
191367,"TreeHouse Foods, Inc"
208435,Just Eat Takeaway.com N.V
191368,Gentherm Incorporated
207040,"Natera, Inc"
207042,"Amedisys, Inc"
191372,First Financial Corporation
191374,ANGI Homeservices Inc
191376,"D.R. Horton, Inc"
207062,"Lifeway Foods, Inc"
191383,TEGNA Inc
207075,"Lexicon Pharmaceuticals, Inc"
191390,"Tootsie Roll Industries, Inc"
191391,"Tempur Sealy International, Inc"
191393,"Douglas Dynamics, Inc"
204457,Seacor Holdings Inc
204465,Macatawa Bank Corporation
207095,"MarineMax, Inc"
207105,HyreCar Inc
207108,"Luby's, Inc"
191403,"TRI Pointe Group, Inc"
191406,Lam Research Corporation
207110,Luna Innovations Incorporated
193607,China National Building Material Company Limited
207114,"Acacia Communications, Inc"
191063,QAD Inc
195365,TMX Group Limited
207136,Park National Corporation
191413,"Tower International, Inc"
193655,Sunny Optical Technology (Group) Company Limited
211023,Recordati Industria Chimica e Farmaceutica S.p.A
191416,Hollysys Automation Technologies Ltd
207147,"PROS Holdings, Inc"
207160,Primo Water Corporation
207169,American Superconductor Corporation
207170,American Shared Hospital Services
191428,"M/I Homes, Inc"
207176,"Perficient, Inc"
191426,"RCI Hospitality Holdings, Inc"
191431,"Delek Logistics Partners, LP"
207192,"Chegg, Inc"
191434,Transocean Ltd
207207,American River Bankshares
207209,Amplify Energy Corp
207211,Progress Software Corporation
207220,"NETGEAR, Inc"
191456,ABB Ltd
207221,Arthur J. Gallagher & Co
191471,RLJ Lodging Trust
207223,"Comstock Holding Companies, Inc"
207231,Ampco-Pittsburgh Corporation
207246,"LGI Homes, Inc"
207248,"The LGL Group, Inc"
191477,CVS Health Corporation
207249,Aptinyx Inc
207261,Nomad Foods Limited
191479,McGrath RentCorp
207289,"Lindblad Expeditions Holdings, Inc"
207299,Resonant Inc
207305,LivaNova PLC
208722,Harvest Capital Credit Corporation
239981,Dossche Mills
191488,"MetLife, Inc"
204577,"Manitex International, Inc"
191491,Teradata Corporation
207314,"RPC, Inc"
190959,Guangshen Railway Company Limited
207321,"Byline Bancorp, Inc"
202977,Sumitomo Corporation
191494,"Everest Re Group, Ltd"
203955,"Himax Technologies, Inc"
207325,"Recro Pharma, Inc"
207330,Broadway Financial Corporation
207347,BSQUARE Corporation
191506,Capital One Financial Corporation
207352,"Laureate Education, Inc"
207357,BioSpecifics Technologies Corp
191513,"Lifetime Brands, Inc"
191515,Bio-Techne Corporation
191521,Discover Financial Services
207358,"Lakeland Bancorp, Inc"
191527,ACADIA Pharmaceuticals Inc
207359,Luther Burbank Corporation
191546,"The Meet Group, Inc"
207393,"Richardson Electronics, Ltd"
207395,Algonquin Power & Utilities Corp
216960,Muangthai Capital Public Company Limited
207415,SemiLEDs Corporation
207440,"Aldeyra Therapeutics, Inc"
208142,"Comstock Resources, Inc"
204699,"Patriot National Bancorp, Inc"
204593,"Dave & Buster's Entertainment, Inc"
191551,Gladstone Commercial Corporation
210631,Kering SA
207441,Noah Holdings Limited
207449,"Lannett Company, Inc"
191566,"Methode Electronics, Inc"
207451,LCI Industries
191574,Grubhub Inc
207459,"Portola Pharmaceuticals, Inc"
191577,RPM International Inc
207463,The Lovesac Company
191582,TE Connectivity Ltd
191585,Sysco Corporation
207465,Lipocine Inc
207470,LPL Financial Holdings Inc
207474,CrossAmerica Partners LP
207479,"Leap Therapeutics, Inc"
192357,Semiconductor Manufacturing International Corporation
206548,Nordson Corporation
207490,"IDEXX Laboratories, Inc"
192585,LG Electronics Inc
192669,Kakao Corp
193009,Hakuhodo DY Holdings Inc
207514,"Grand Canyon Education, Inc"
193502,WuXi Biologics (Cayman) Inc
207528,Lightbridge Corporation
207549,Cardtronics plc
207550,"Landstar System, Inc"
193567,Sands China Ltd
207556,"Carbonite, Inc"
195180,Sachem Capital Corp
207566,"Meta Financial Group, Inc"
207572,"Cass Information Systems, Inc"
193729,Partner Communications Company Ltd
207573,"Casey's General Stores, Inc"
207574,"Life Storage, Inc"
189988,Momo Inc
191399,"Huaneng Power International, Inc"
205299,Duluth Holdings Inc
205001,"Easterly Government Properties, Inc"
194080,Venator Materials PLC
207580,Atkore International Group Inc
207584,Cadence Bancorporation
207587,"Alico, Inc"
194089,Vince Holding Corp
207591,Baozun Inc
205232,"Odyssey Marine Exploration, Inc"
207595,Landec Corporation
207603,"REV Group, Inc"
194105,"Virtus Investment Partners, Inc"
207611,Camden National Corporation
204532,MOGU Inc
207617,"Protagonist Therapeutics, Inc"
207622,"Limbach Holdings, Inc"
191468,"The Gap, Inc"
194142,VirnetX Holding Corp
207625,Novanta Inc
207630,"Calix, Inc"
194181,"Weyco Group, Inc"
205025,3D Systems Corporation
207642,"CAI International, Inc"
208182,Truist Financial Corporation
208378,Moog Inc
208419,Monopar Therapeutics Inc
208455,China Literature Limited
208483,Kaixin Auto Holdings
230954,Spanish Broadcasting System Inc
194201,Workhorse Group Inc
208555,Jumia Technologies AG
239993,Harvest Energy Marine BV
208629,Sinotruk (Hong Kong) Limited
194212,Energous Corporation
208712,Luokung Technology Corp
194232,"Washington Trust Bancorp, Inc"
208715,Kingdee International Software Group Company Limited
208743,Toto Ltd
208851,VOC Energy Trust
190559,Rio Tinto Group
208935,HOYA Corporation
209039,GrowGeneration Corp
209096,"Village Farms International, Inc"
209192,Genasys Inc
194270,Tradeweb Markets Inc
209882,Dollarama Inc
194299,"Tyme Technologies, Inc"
210582,NovoCure Limited
210598,Symrise AG
194321,Trio-Tech International
205053,"Oil States International, Inc"
210602,Kerry Group plc
190463,Johnson Controls International plc
210634,Vodacom Group Limited
210651,Zurich Insurance Group AG
210669,CNP Assurances SA
210673,Pernod Ricard SA
240007,Kasteel Brouwerij Van Honsebrouck
205111,NOW Inc
210706,Singapore Telecommunications Limited
210772,Schindler Holding AG
210777,SGS SA
210789,Temenos AG
190331,Lloyds Banking Group plc
206032,Bausch Health Companies Inc
210790,Swiss Prime Site AG
194377,Village Bank and Trust Financial Corp
210795,Straumann Holding AG
190409,Cameco Corporation
210805,Kuehne + Nagel International AG
210818,NIBE Industrier AB (publ)
210822,Renault SA
210837,Vifor Pharma AG
194428,Unit Corporation
210864,Oversea-Chinese Banking Corporation Limited
194437,"Union Bankshares, Inc"
210865,EMS-CHEMIE HOLDING AG
210906,MERCK Kommanditgesellschaft auf Aktien
190572,"NextEra Energy Partners, LP"
194490,AVEVA Group plc
210937,Givaudan SA
194621,DCC plc
210960,Adecco Group AG
190674,Bel Fuse Inc
201175,Renesas Electronics Corporation
210993,Carlsberg A/S
211019,Erste Group Bank AG
194636,"Intersect ENT, Inc"
211038,Nordea Bank Abp
211096,Svenska Handelsbanken AB (publ)
194651,XOMA Corporation
211163,Henkel AG & Co. KGaA
194655,Yintech Investment Holdings Limited
194672,"XPO Logistics, Inc"
190770,World Fuel Services Corporation
211199,Old Mutual Limited
194675,"World Wrestling Entertainment, Inc"
211201,Commerzbank AG
194678,"Williams-Sonoma, Inc"
211220,Carl Zeiss Meditec AG
211231,Vonovia SE
211266,Coloplast A/S
211286,Rheinmetall AG
211356,SEB SA
194698,WSP Global Inc
194700,"Wayside Technology Group, Inc"
190625,Mettler-Toledo International Inc
211436,ZTE Corporation
211450,Flutter Entertainment plc
211702,Shoprite Holdings Limited
194815,Companhia Siderurgica Nacional
211949,Top Glove Corporation Bhd
205375,"CareTrust REIT, Inc"
211957,City Developments Limited
238675,Cyfrowy Polsat S.A.
194824,Seanergy Maritime Holdings Corp
194842,"South Jersey Industries, Inc"
212021,Ascendas Real Estate Investment Trust
194854,"Grupo Simec, S.A.B. de C.V"
212120,Primoris Services Corporation
194905,"Tanger Factory Outlet Centers, Inc"
212424,Havells India Limited
191056,"Safety Insurance Group, Inc"
195609,UCB SA
206725,NextDecade Corporation
212692,Siemens Limited
207219,"Amphastar Pharmaceuticals, Inc"
212733,Singapore Exchange Limited
212739,UOL Group Limited
194963,"Simulations Plus, Inc"
212794,CanSino Biologics Inc
194967,"Super League Gaming, Inc"
190077,AMERCO
190936,"CRA International, Inc"
213067,ABN AMRO Bank N.V
213188,iA Financial Corporation Inc
213305,PUMA SE
213369,Tongcheng-Elong Holdings Limited
213472,Lightspeed POS Inc
190168,CMS Energy Corporation
205454,"FTE Networks, Inc"
213548,Kingspan Group plc
205819,Oconee Federal Financial Corp
195005,RBC Bearings Incorporated
214112,Ipsidy Inc
195006,"Rollins, Inc"
214324,I-Mab
214479,Siemens Healthineers AG
214706,Jinxin Fertility Group Limited
214784,Axis Bank Limited
214897,Wendel
214909,Anglo American Platinum Limited
215007,Sartorius Aktiengesellschaft
190303,United States Cellular Corporation
190320,JMP Group LLC
215856,Mr Price Group Limited
215891,Byrna Technologies Inc
195070,RLI Corp
195071,RenaissanceRe Holdings Ltd
215970,California BanCorp
206123,Ardagh Group S.A
216039,Better Choice Company Inc
195073,"Ranger Energy Services, Inc"
216879,Country Garden Services Holdings Company Limited
217403,Ocean Thermal Energy Corporation
195090,"root9B Holdings, Inc"
218458,APA Group
195093,"Sabra Health Care REIT, Inc"
191069,"Delta Air Lines, Inc"
218544,Page Industries Limited
189980,W. R. Berkley Corporation
206126,"Renewable Energy Group, Inc"
218555,Power Grid Corporation of India Limited
219100,HCL Technologies Limited
191114,"Dominion Energy, Inc"
190719,"MVC Capital, Inc"
206628,"National Health Investors, Inc"
219521,Public Bank Berhad
190740,Exact Sciences Corporation
219629,Vertiv Holdings Co
190179,3M Company
219883,Dar Al Arkan Real Estate Development Company
192878,Nihon M&A Center Inc
220063,Bank AlJazira
195106,"SilverBow Resources, Inc"
219920,Saudi Telecom Company
220070,The Saudi British Bank
205575,"Genesis Healthcare, Inc"
195109,"Sally Beauty Holdings, Inc"
190804,Farmer Bros. Co
195110,"SB Financial Group, Inc"
220096,Saudi Industrial Investment Group
195116,Swisscom AG
220098,Saudi Arabian Oil Company
195121,Sodexo S.A
205610,"Five Below, Inc"
220155,Bank Albilad
220157,Al Rajhi Banking and Investment Corporation
220273,"Ember Therapeutics, Inc"
206198,Bridgford Foods Corporation
195174,"Sonic Automotive, Inc"
221613,Apollo Hospitals Enterprise Limited
222600,Mirvac Group
211126,Fuchs Petrolub SE
195196,Tecogen Inc
222637,Osotspa Public Company Limited
190484,The Eastern Company
206207,Kingsway Financial Services Inc
212751,Titan Company Limited
222719,Tata Steel Limited
190500,Canon Inc
205671,"Fidelity D & D Bancorp, Inc"
223085,Container Corporation of India Limited
191054,ACNB Corporation
191093,"Hawaiian Holdings, Inc"
229491,China Construction Bank Corp
229625,MTU Aero Engines AG
230817,Income Opportunity Realty Trust
230946,"PetroQuest Energy, Inc"
234038,Prudential Financial Inc
237479,China Literature Ltd
205704,"First Financial Bankshares, Inc"
237789,Adani Green Energy Limited
206710,"Assembly Biosciences, Inc"
191176,Steelcase Inc
238091,NXP Semiconductors NV
195255,Tucows Inc
238518,Powszechny Zaklad Ubezpieczen S.A.
238525,Orange Polska S.A.
239113,Mediaco Holding Inc
239953,Avant Brands Inc
239961,Matterport Inc
239968,Clever Leaves Holdings Inc
239983,Specialty Metals Resources
239988,Tiense Suikerraffinaderij
239991,Colruyt
240014,Van Hoeck Pieter
240016,Grand Service BV
240048,Arch Resources Inc
240062,Aurora Mobile Ltd
240070,Origin Bancorp Inc
240074,South Plains Financial Inc
240088,Shoals Technologies Group Inc
195309,"Speedway Motorsports, Inc"
240090,Cvent Holding Corp
191082,Seneca Foods Corporation
240107,NEXTPLAY TECH. DL-00001
191453,First United Corporation
240109,Biocept Inc
205792,"Codorus Valley Bancorp, Inc"
240113,VERB TECHNOLOGY COMPANY INC
240127,BK Technologies Inc
240121,VirTra Inc
240128,Pubmatic Inc
195335,Telia Company AB (publ)
195339,"Tailored Brands, Inc"
191336,"Triumph Group, Inc"
195342,Talend S.A
240129,XINYUAN REAL ESTATE ADR20
195354,Tonix Pharmaceuticals Holding Corp
205817,"Farmers & Merchants Bancorp, Inc"
240133,Compania de Minas Buenaventura SAA ADR
240139,IAA Inc
240140,Spok Holdings Inc
240155,Paltalk Inc
240166,Essential Properties Realty Trust Inc
195392,"SilverSun Technologies, Inc"
240175,American Rebel Holdings Inc
240167,Ideanomics Inc
240179,John Wiley & Sons
240183,Grupo Financiero Santander Mexico SAB De CV Series B ADR
242814,Swiftmerge Acquisition Corp
240184,Relmada Therapeutics Inc
242817,Ivy High Income Opportunities Fund
240186,TC Bancshares Inc
240192,Telos Corp
242818,Project Energy Reimagined Acquisition Corp Unit
240196,Dime Community Bancshares Inc
